Unconnected pairs,CN,JI,PA,AA,RA
"(72, 130)",23.799999999999997,0.1282051282051282,315,1.2824630251452258,0.10472754100124602
"(72, 131)",21.4,0.031746031746031744,504,0.47095998156581453,0.029284591194968554
"(72, 132)",22.199999999999996,0.037037037037037035,675,0.7182979285158659,0.04682845084409136
"(72, 133)",9.899999999999999,0.0,54,0.0,0.0
"(72, 134)",13.199999999999998,0.0,117,0.0,0.0
"(72, 135)",20.599999999999998,0.01694915254237288,459,0.21908933281411486,0.010416666666666666
"(72, 136)",23.799999999999997,0.04807692307692308,900,1.2824630251452258,0.10472754100124602
"(72, 137)",20.599999999999998,0.041666666666666664,144,0.29401410379520604,0.03333333333333333
"(72, 138)",13.199999999999998,0.0,207,0.0,0.0
"(72, 139)",13.199999999999998,0.0,162,0.0,0.0
"(72, 140)",13.199999999999998,0.0,279,0.0,0.0
"(72, 141)",21.4,0.06666666666666667,207,0.46642727976416626,0.02796052631578947
"(72, 142)",22.999999999999996,0.1111111111111111,279,1.0351250781951744,0.08718368135212322
"(72, 143)",13.199999999999998,0.0,153,0.0,0.0
"(72, 144)",13.199999999999998,0.0,153,0.0,0.0
"(72, 145)",9.899999999999999,0.0,18,0.0,0.0
"(72, 146)",21.4,0.058823529411764705,243,0.46642727976416626,0.02796052631578947
"(72, 147)",13.199999999999998,0.0,351,0.0,0.0
"(72, 148)",13.199999999999998,0.0,45,0.0,0.0
"(72, 149)",20.599999999999998,0.016129032258064516,486,0.2729584204093974,0.02564102564102564
"(72, 151)",22.199999999999996,0.10344827586206896,207,0.7393857001735636,0.05360155195681511
"(72, 152)",9.899999999999999,0.0,27,0.0,0.0
"(72, 153)",20.599999999999998,0.02040816326530612,369,0.29401410379520604,0.03333333333333333
"(72, 154)",22.199999999999996,0.061224489795918366,387,0.87182652241325,0.10389492753623189
"(72, 155)",13.199999999999998,0.0,180,0.0,0.0
"(72, 156)",13.199999999999998,0.0,198,0.0,0.0
"(72, 157)",9.899999999999999,0.0,36,0.0,0.0
"(72, 158)",25.4,0.11475409836065574,531,1.8834048053705668,0.17652241279611783
"(72, 159)",13.199999999999998,0.0,90,0.0,0.0
"(72, 160)",13.199999999999998,0.0,9,0.0,0.0
"(72, 162)",13.199999999999998,0.0,171,0.0,0.0
"(72, 163)",13.199999999999998,0.0,108,0.0,0.0
"(72, 165)",13.199999999999998,0.0,9,0.0,0.0
"(72, 166)",20.599999999999998,0.045454545454545456,126,0.21908933281411486,0.010416666666666666
"(72, 167)",13.199999999999998,0.0,405,0.0,0.0
"(72, 168)",23.799999999999997,0.0641025641025641,666,1.4131785731585074,0.15477212051868802
"(72, 169)",13.199999999999998,0.0,207,0.0,0.0
"(72, 170)",22.999999999999996,0.07547169811320754,432,1.0790946925412834,0.10051434827998879
"(72, 171)",22.999999999999996,0.08,405,1.1191644693633014,0.1214387871853547
"(72, 172)",13.199999999999998,0.0,360,0.0,0.0
"(72, 173)",13.199999999999998,0.0,216,0.0,0.0
"(72, 174)",22.199999999999996,0.05172413793103448,468,0.7778876579959495,0.06774612965650702
"(72, 175)",13.199999999999998,0.0,162,0.0,0.0
"(72, 176)",13.199999999999998,0.0,216,0.0,0.0
"(72, 177)",20.599999999999998,0.03571428571428571,180,0.2473379469500514,0.017543859649122806
"(72, 178)",23.799999999999997,0.11627906976744186,351,1.3980236814450844,0.143992609149554
"(72, 179)",20.599999999999998,0.018518518518518517,414,0.21908933281411486,0.010416666666666666
"(72, 180)",9.899999999999999,0.0,45,0.0,0.0
"(72, 181)",13.199999999999998,0.0,54,0.0,0.0
"(72, 182)",20.599999999999998,0.030303030303030304,225,0.2518706487516997,0.018867924528301886
"(72, 183)",20.599999999999998,0.02127659574468085,351,0.21908933281411486,0.010416666666666666
"(72, 184)",13.199999999999998,0.0,198,0.0,0.0
"(72, 185)",21.4,0.09090909090909091,135,0.5202963673594487,0.043184885290148446
"(72, 186)",22.199999999999996,0.15789473684210525,117,0.8160357453810596,0.07676701468545656
"(72, 187)",20.599999999999998,0.038461538461538464,162,0.21908933281411486,0.010416666666666666
"(72, 188)",13.199999999999998,0.0,90,0.0,0.0
"(72, 189)",13.199999999999998,0.0,279,0.0,0.0
"(72, 190)",21.4,0.058823529411764705,243,0.46642727976416626,0.02796052631578947
"(72, 191)",13.199999999999998,0.0,225,0.0,0.0
"(72, 192)",24.599999999999998,0.10344827586206896,495,1.5893907015753608,0.1431890794627845
"(72, 193)",21.4,0.05714285714285714,252,0.46642727976416626,0.02796052631578947
"(72, 194)",24.599999999999998,0.1016949152542373,504,1.5893907015753608,0.1431890794627845
"(72, 195)",24.599999999999998,0.12244897959183673,414,1.5921981291506042,0.1442643482799888
"(72, 196)",25.4,0.14893617021276595,405,1.8834048053705668,0.17652241279611783
"(72, 197)",22.999999999999996,0.0975609756097561,324,1.025225604946001,0.08528998930562982
"(72, 198)",13.199999999999998,0.0,126,0.0,0.0
"(73, 74)",13.199999999999998,0.0,620,0.0,0.0
"(73, 75)",27.799999999999997,0.2631578947368421,527,2.5841074579781917,0.21158243527808746
"(73, 76)",26.999999999999996,0.23684210526315788,496,2.341531792502474,0.19661827757199424
"(73, 78)",22.199999999999996,0.05555555555555555,806,0.714471446904915,0.0458974358974359
"(73, 79)",28.599999999999998,0.275,620,2.9370635818429527,0.2704059646898521
"(73, 80)",20.599999999999998,0.02040816326530612,589,0.29120667621996243,0.03225806451612903
"(73, 81)",22.199999999999996,0.04285714285714286,1302,0.714471446904915,0.0458974358974359
"(73, 82)",22.199999999999996,0.08333333333333333,248,0.8143427014923593,0.08549019607843136
"(73, 83)",25.4,0.08433734939759036,1829,1.8219191221243187,0.15846706459609683
"(73, 84)",20.599999999999998,0.022727272727272728,434,0.21714724095162588,0.01
"(73, 87)",22.199999999999996,0.057692307692307696,744,0.7472543885536976,0.05422772601713563
"(73, 89)",22.199999999999996,0.06666666666666667,527,0.7209225086679396,0.04774928774928775
"(73, 91)",13.199999999999998,0.0,744,0.0,0.0
"(73, 92)",20.599999999999998,0.02857142857142857,155,0.31066746727980593,0.04
"(73, 93)",22.199999999999996,0.05454545454545454,837,0.7113167602280066,0.0449969567863664
"(73, 94)",22.199999999999996,0.05555555555555555,806,0.7113167602280066,0.0449969567863664
"(73, 95)",24.599999999999998,0.09230769230769231,1240,1.4745135518561479,0.10415020663729066
"(73, 97)",30.199999999999996,0.3611111111111111,558,3.4842584500725056,0.317173297264945
"(73, 98)",22.999999999999996,0.0547945205479452,1426,0.9803440325797671,0.06915324985092428
"(73, 100)",22.999999999999996,0.05263157894736842,1519,0.9803440325797671,0.06915324985092428
"(73, 101)",22.999999999999996,0.05263157894736842,1519,0.9803440325797671,0.06915324985092428
"(73, 102)",31.0,0.3888888888888889,589,4.054602133890192,0.4496597405833068
"(73, 103)",13.199999999999998,0.0,713,0.0,0.0
"(73, 104)",13.199999999999998,0.0,620,0.0,0.0
"(73, 105)",22.999999999999996,0.05333333333333334,1488,0.9803440325797671,0.06915324985092428
"(73, 106)",21.4,0.029411764705882353,1209,0.5101119223508244,0.039922480620155035
"(73, 107)",21.4,0.029850746268656716,1178,0.5101119223508244,0.039922480620155035
"(73, 108)",24.599999999999998,0.07058823529411765,1860,1.4745135518561479,0.10415020663729066
"(73, 109)",22.199999999999996,0.04918032786885246,1023,0.761982571102524,0.058790405148456924
"(73, 111)",21.4,0.02857142857142857,1271,0.49416951927638075,0.0349969567863664
"(73, 112)",21.4,0.03508771929824561,868,0.49416951927638075,0.0349969567863664
"(73, 113)",13.199999999999998,0.0,403,0.0,0.0
"(73, 114)",24.599999999999998,0.08695652173913043,1364,1.595768705665539,0.14742080921021883
"(73, 115)",21.4,0.05555555555555555,217,0.5337823416956798,0.04722222222222222
"(73, 116)",13.199999999999998,0.0,620,0.0,0.0
"(73, 117)",13.199999999999998,0.0,403,0.0,0.0
"(73, 118)",24.599999999999998,0.09090909090909091,1271,1.561597090046057,0.139717922095567
"(73, 119)",13.199999999999998,0.0,279,0.0,0.0
"(73, 120)",9.899999999999999,0.0,31,0.0,0.0
"(73, 121)",24.599999999999998,0.09375,1209,1.561597090046057,0.139717922095567
"(73, 122)",24.599999999999998,0.075,1705,1.5743848064435921,0.14374296681828613
"(73, 123)",21.4,0.028985507246376812,1240,0.5101119223508244,0.039922480620155035
"(73, 124)",28.599999999999998,0.3055555555555556,496,3.136655169390192,0.3336987133064901
"(73, 125)",23.799999999999997,0.08771929824561403,961,1.2504012970079978,0.09453075632016593
"(73, 126)",27.799999999999997,0.2631578947368421,527,2.604229103516337,0.2188404997942165
"(73, 127)",22.999999999999996,0.07142857142857142,899,0.9644016295053235,0.06422772601713564
"(73, 129)",22.199999999999996,0.058823529411764705,713,0.8225438731135343,0.08464607464607464
"(73, 130)",22.999999999999996,0.06451612903225806,1085,0.9644016295053235,0.06422772601713563
"(73, 131)",24.599999999999998,0.07407407407407407,1736,1.5363372392642483,0.12395805465572907
"(73, 132)",26.199999999999996,0.08163265306122448,2325,2.0305067585406293,0.15895501144209545
"(73, 133)",22.999999999999996,0.12121212121212122,186,1.206020632360544,0.147979797979798
"(73, 134)",13.199999999999998,0.0,403,0.0,0.0
"(73, 135)",22.199999999999996,0.0379746835443038,1581,0.8013185985707868,0.07218054513628407
"(73, 137)",20.599999999999998,0.021739130434782608,496,0.21714724095162588,0.01
"(73, 138)",31.799999999999997,0.38461538461538464,713,4.130319642212591,0.407367869717582
"(73, 139)",21.4,0.0425531914893617,558,0.5570792618948144,0.0555138784696174
"(73, 141)",22.999999999999996,0.08,713,0.9644016295053235,0.06422772601713564
"(73, 142)",25.4,0.12727272727272726,961,1.8211330210863983,0.1608005431781881
"(73, 144)",26.999999999999996,0.23076923076923078,527,2.341531792502474,0.19661827757199424
"(73, 145)",20.599999999999998,0.03125,62,0.26269731101386307,0.022222222222222223
"(73, 146)",22.199999999999996,0.05454545454545454,837,0.7113167602280066,0.0449969567863664
"(73, 148)",20.599999999999998,0.02857142857142857,155,0.31066746727980593,0.04
"(73, 150)",23.799999999999997,0.07692307692307693,1209,1.2150920279443205,0.08274624453565414
"(73, 151)",22.199999999999996,0.058823529411764705,713,0.7113167602280066,0.0449969567863664
"(73, 152)",13.199999999999998,0.0,93,0.0,0.0
"(73, 153)",31.0,0.2413793103448276,1271,3.88426413969203,0.3851431756130213
"(73, 154)",21.4,0.027777777777777776,1333,0.5101119223508244,0.039922480620155035
"(73, 157)",13.199999999999998,0.0,124,0.0,0.0
"(73, 158)",25.4,0.08433734939759036,1829,1.7734797054671216,0.13826330005270965
"(73, 159)",13.199999999999998,0.0,310,0.0,0.0
"(73, 160)",20.599999999999998,0.03225806451612903,31,0.2506903984389969,0.018518518518518517
"(73, 161)",22.999999999999996,0.06896551724137931,961,0.9644016295053235,0.06422772601713563
"(73, 162)",21.4,0.041666666666666664,589,0.5083539171715883,0.04225806451612903
"(73, 163)",25.4,0.19444444444444445,372,1.7869791376096602,0.14171064040629258
"(73, 164)",24.599999999999998,0.07692307692307693,1643,1.4617258354586127,0.10012516191457152
"(73, 165)",13.199999999999998,0.0,31,0.0,0.0
"(73, 166)",20.599999999999998,0.022727272727272728,434,0.2442393366759723,0.016666666666666666
"(73, 168)",23.799999999999997,0.05,2294,1.221428682578831,0.08491943740652143
"(73, 169)",33.4,0.4594594594594595,713,4.8354821168287305,0.5142558374374682
"(73, 170)",24.599999999999998,0.0821917808219178,1488,1.5511016418574994,0.1329013297280364
"(73, 171)",24.599999999999998,0.08571428571428572,1395,1.4745135518561479,0.10415020663729066
"(73, 173)",34.199999999999996,0.4864864864864865,744,5.138936717642551,0.550535025142802
"(73, 175)",22.199999999999996,0.06521739130434782,558,0.7113167602280066,0.0449969567863664
"(73, 176)",33.4,0.4473684210526316,744,4.822501722209338,0.5083103310382413
"(73, 177)",22.199999999999996,0.0625,620,0.7113167602280066,0.0449969567863664
"(73, 178)",25.4,0.1111111111111111,1209,1.8324755927838894,0.16280305119014793
"(73, 179)",22.199999999999996,0.04054054054054054,1426,0.8013185985707868,0.07218054513628407
"(73, 180)",20.599999999999998,0.02857142857142857,155,0.33380820069533407,0.05
"(73, 181)",20.599999999999998,0.027777777777777776,186,0.2506903984389969,0.018518518518518517
"(73, 182)",22.999999999999996,0.07692307692307693,775,0.9803440325797671,0.06915324985092428
"(73, 183)",23.799999999999997,0.07692307692307693,1209,1.2673099669124879,0.0998017615911712
"(73, 185)",21.4,0.045454545454545456,465,0.459446111476307,0.026129032258064518
"(73, 186)",22.199999999999996,0.07317073170731707,403,0.7472543885536976,0.05422772601713563
"(73, 187)",20.599999999999998,0.020833333333333332,558,0.2442393366759723,0.016666666666666666
"(73, 188)",20.599999999999998,0.025,310,0.21714724095162588,0.01
"(73, 190)",22.199999999999996,0.05454545454545454,837,0.7113167602280066,0.0449969567863664
"(73, 192)",24.599999999999998,0.075,1705,1.4885715294644573,0.10845849524790485
"(73, 193)",22.199999999999996,0.05357142857142857,868,0.7113167602280066,0.0449969567863664
"(73, 194)",27.799999999999997,0.12987012987012986,1736,2.5790021226237423,0.21502888551394733
"(73, 195)",23.799999999999997,0.06944444444444445,1426,1.3502565498772863,0.12816154995095957
"(73, 196)",23.799999999999997,0.07042253521126761,1395,1.362788442953382,0.13416298285863504
"(73, 197)",24.599999999999998,0.09836065573770492,1116,1.5810573356310478,0.14228264097829313
"(73, 198)",26.999999999999996,0.25,434,2.5701039887846435,0.27469904647324006
"(74, 75)",13.199999999999998,0.0,340,0.0,0.0
"(74, 76)",13.199999999999998,0.0,320,0.0,0.0
"(74, 77)",13.199999999999998,0.0,580,0.0,0.0
"(74, 79)",13.199999999999998,0.0,400,0.0,0.0
"(74, 80)",22.199999999999996,0.08333333333333333,380,0.8362403743776223,0.08645781059574163
"(74, 81)",25.4,0.12727272727272726,840,1.9661177467596258,0.20668049597537186
"(74, 82)",13.199999999999998,0.0,160,0.0,0.0
"(74, 83)",26.999999999999996,0.12857142857142856,1180,2.4406032894408156,0.23343852359546843
"(74, 84)",13.199999999999998,0.0,280,0.0,0.0
"(74, 85)",13.199999999999998,0.0,380,0.0,0.0
"(74, 86)",13.199999999999998,0.0,800,0.0,0.0
"(74, 88)",20.599999999999998,0.01818181818181818,720,0.26425736993644544,0.022727272727272728
"(74, 89)",20.599999999999998,0.027777777777777776,340,0.26269731101386307,0.022222222222222223
"(74, 90)",13.199999999999998,0.0,660,0.0,0.0
"(74, 91)",22.999999999999996,0.1,480,1.1700485750729563,0.13645781059574164
"(74, 92)",13.199999999999998,0.0,100,0.0,0.0
"(74, 93)",23.799999999999997,0.11904761904761904,540,1.2508704581504495,0.09267353477879794
"(74, 94)",23.799999999999997,0.12195121951219512,520,1.2508704581504495,0.09267353477879794
"(74, 95)",26.199999999999996,0.15384615384615385,800,2.144214924897644,0.19839768928960566
"(74, 96)",22.999999999999996,0.058823529411764705,1040,1.1306937258251843,0.11843368135212322
"(74, 97)",13.199999999999998,0.0,360,0.0,0.0
"(74, 98)",25.4,0.11864406779661017,920,1.8418199502691575,0.16126021570724625
"(74, 99)",26.999999999999996,0.1267605633802817,1200,2.445721831072663,0.23420451278947435
"(74, 100)",26.999999999999996,0.15,980,2.445721831072663,0.23420451278947435
"(74, 101)",25.4,0.11290322580645161,980,1.8418199502691575,0.16126021570724625
"(74, 102)",9.899999999999999,0.0,380,0.0,0.0
"(74, 105)",25.4,0.11475409836065574,960,1.8909760554201975,0.18004249123614846
"(74, 106)",22.999999999999996,0.07272727272727272,780,1.0083230015997937,0.07669180808715692
"(74, 107)",24.599999999999998,0.11538461538461539,760,1.6391054066684978,0.16117456670784658
"(74, 109)",22.999999999999996,0.08163265306122448,660,1.0083230015997937,0.07669180808715692
"(74, 110)",23.799999999999997,0.08620689655172414,860,1.2710203126136568,0.09891403030937915
"(74, 111)",23.799999999999997,0.08928571428571429,820,1.28062719200921,0.10327959538485855
"(74, 113)",25.4,0.2692307692307692,260,1.9522014496960574,0.19748177750548251
"(74, 115)",13.199999999999998,0.0,140,0.0,0.0
"(74, 116)",21.4,0.05263157894736842,400,0.5263525973693234,0.04684684684684685
"(74, 117)",21.4,0.06451612903225806,260,0.5263525973693234,0.04684684684684685
"(74, 118)",21.4,0.03389830508474576,820,0.5263525973693234,0.04684684684684685
"(74, 119)",13.199999999999998,0.0,180,0.0,0.0
"(74, 120)",9.899999999999999,0.0,20,0.0,0.0
"(74, 121)",21.4,0.03508771929824561,780,0.5263525973693234,0.04684684684684685
"(74, 122)",25.4,0.10294117647058823,1100,1.8123723633589142,0.14979122329183528
"(74, 123)",22.999999999999996,0.07142857142857142,800,1.0083230015997937,0.07669180808715692
"(74, 124)",13.199999999999998,0.0,320,0.0,0.0
"(74, 125)",23.799999999999997,0.10869565217391304,620,1.2508704581504495,0.09267353477879794
"(74, 126)",13.199999999999998,0.0,340,0.0,0.0
"(74, 127)",25.4,0.16666666666666666,580,1.9026364011041492,0.17975362751926802
"(74, 128)",13.199999999999998,0.0,800,0.0,0.0
"(74, 129)",20.599999999999998,0.023809523809523808,460,0.2473379469500514,0.017543859649122806
"(74, 130)",26.199999999999996,0.1702127659574468,700,2.2458037467543734,0.2314561364798415
"(74, 131)",26.199999999999996,0.11764705882352941,1120,2.106077320205603,0.18398748843451895
"(74, 132)",27.799999999999997,0.11764705882352941,1500,2.6503894715290244,0.23601410670433143
"(74, 133)",9.899999999999999,0.0,120,0.0,0.0
"(74, 134)",13.199999999999998,0.0,260,0.0,0.0
"(74, 135)",23.799999999999997,0.07575757575757576,1020,1.2710203126136568,0.09891403030937915
"(74, 136)",27.799999999999997,0.09090909090909091,2000,2.6708080843350146,0.2423848465464826
"(74, 137)",22.199999999999996,0.09090909090909091,320,0.8332802737994583,0.0853083853083853
"(74, 138)",13.199999999999998,0.0,460,0.0,0.0
"(74, 139)",13.199999999999998,0.0,360,0.0,0.0
"(74, 140)",13.199999999999998,0.0,620,0.0,0.0
"(74, 141)",23.799999999999997,0.13157894736842105,460,1.3778073319430522,0.1352446773499405
"(74, 142)",24.599999999999998,0.13333333333333333,620,1.5753289199054852,0.13523002314846502
"(74, 143)",13.199999999999998,0.0,340,0.0,0.0
"(74, 144)",13.199999999999998,0.0,340,0.0,0.0
"(74, 145)",9.899999999999999,0.0,40,0.0,0.0
"(74, 146)",23.799999999999997,0.11904761904761904,540,1.2508704581504495,0.09267353477879794
"(74, 147)",13.199999999999998,0.0,780,0.0,0.0
"(74, 148)",13.199999999999998,0.0,100,0.0,0.0
"(74, 149)",20.599999999999998,0.0136986301369863,1080,0.2729584204093974,0.02564102564102564
"(74, 151)",23.799999999999997,0.13157894736842105,460,1.3880684413385864,0.1386634807687439
"(74, 152)",9.899999999999999,0.0,60,0.0,0.0
"(74, 153)",21.4,0.03389830508474576,820,0.5263525973693234,0.04684684684684685
"(74, 155)",13.199999999999998,0.0,400,0.0,0.0
"(74, 156)",13.199999999999998,0.0,440,0.0,0.0
"(74, 157)",9.899999999999999,0.0,80,0.0,0.0
"(74, 158)",29.4,0.1791044776119403,1180,3.341781331567695,0.338986744010449
"(74, 159)",21.4,0.07142857142857142,200,0.6527371895991351,0.09347826086956522
"(74, 160)",13.199999999999998,0.0,20,0.0,0.0
"(74, 162)",13.199999999999998,0.0,380,0.0,0.0
"(74, 163)",13.199999999999998,0.0,240,0.0,0.0
"(74, 165)",13.199999999999998,0.0,20,0.0,0.0
"(74, 166)",22.999999999999996,0.13333333333333333,280,1.0267809759376845,0.08224736364271248
"(74, 167)",13.199999999999998,0.0,900,0.0,0.0
"(74, 169)",13.199999999999998,0.0,460,0.0,0.0
"(74, 170)",25.4,0.11475409836065574,960,1.7804900177109422,0.13874461790560727
"(74, 172)",13.199999999999998,0.0,800,0.0,0.0
"(74, 173)",13.199999999999998,0.0,480,0.0,0.0
"(74, 174)",23.799999999999997,0.07462686567164178,1040,1.36270917724504,0.13070111049941888
"(74, 175)",13.199999999999998,0.0,360,0.0,0.0
"(74, 176)",13.199999999999998,0.0,480,0.0,0.0
"(74, 177)",20.599999999999998,0.02564102564102564,400,0.2473379469500514,0.017543859649122806
"(74, 178)",23.799999999999997,0.09259259259259259,780,1.3353353416909217,0.1221977373546822
"(74, 179)",23.799999999999997,0.08196721311475409,920,1.3152506780299285,0.11515334654869538
"(74, 180)",9.899999999999999,0.0,100,0.0,0.0
"(74, 181)",13.199999999999998,0.0,120,0.0,0.0
"(74, 182)",22.999999999999996,0.0975609756097561,500,1.1000118662311769,0.10847888827719666
"(74, 183)",20.599999999999998,0.017241379310344827,780,0.26425736993644544,0.022727272727272728
"(74, 184)",13.199999999999998,0.0,440,0.0,0.0
"(74, 185)",21.4,0.06060606060606061,300,0.5202963673594487,0.043184885290148446
"(74, 186)",22.999999999999996,0.13793103448275862,260,1.1306937258251843,0.11843368135212322
"(74, 187)",22.999999999999996,0.11764705882352941,360,1.0267809759376845,0.08224736364271248
"(74, 188)",20.599999999999998,0.034482758620689655,200,0.30692767643013485,0.038461538461538464
"(74, 189)",13.199999999999998,0.0,620,0.0,0.0
"(74, 190)",23.799999999999997,0.11904761904761904,540,1.2508704581504495,0.09267353477879794
"(74, 191)",13.199999999999998,0.0,500,0.0,0.0
"(74, 192)",28.599999999999998,0.171875,1100,2.985078888018326,0.2838585388822439
"(74, 193)",23.799999999999997,0.11627906976744186,560,1.2508704581504495,0.09267353477879794
"(74, 194)",25.4,0.10144927536231885,1120,1.8546095030253256,0.16615772118142622
"(74, 195)",26.999999999999996,0.15789473684210525,920,2.480949667903735,0.24604491881055932
"(74, 196)",26.199999999999996,0.14035087719298245,900,2.225159870105455,0.22312280314650815
"(74, 197)",22.199999999999996,0.05660377358490566,720,0.7434479323777234,0.05307845084409135
"(74, 198)",13.199999999999998,0.0,280,0.0,0.0
"(75, 77)",26.999999999999996,0.24324324324324326,493,2.331022588700875,0.1923516660473182
"(75, 78)",21.4,0.04878048780487805,442,0.47023211022894273,0.029230769230769234
"(75, 80)",13.199999999999998,0.0,323,0.0,0.0
"(75, 81)",21.4,0.03508771929824561,714,0.47023211022894273,0.029230769230769234
"(75, 82)",20.599999999999998,0.041666666666666664,136,0.21714724095162588,0.01
"(75, 83)",22.199999999999996,0.0410958904109589,1003,0.7209225086679396,0.04774928774928775
"(75, 84)",20.599999999999998,0.03333333333333333,238,0.21714724095162588,0.01
"(75, 85)",24.599999999999998,0.2,323,1.589705447790115,0.138120896816549
"(75, 87)",20.599999999999998,0.025,408,0.2530848692773169,0.019230769230769232
"(75, 88)",26.999999999999996,0.20454545454545456,612,2.322918201413967,0.18984330484330486
"(75, 89)",22.199999999999996,0.0967741935483871,289,0.7209225086679396,0.04774928774928775
"(75, 90)",27.799999999999997,0.25,561,2.709945770390826,0.26378023747588963
"(75, 91)",13.199999999999998,0.0,408,0.0,0.0
"(75, 92)",20.599999999999998,0.047619047619047616,85,0.40242960438184466,0.08333333333333333
"(75, 93)",20.599999999999998,0.023255813953488372,459,0.21714724095162588,0.01
"(75, 94)",20.599999999999998,0.023809523809523808,442,0.21714724095162588,0.01
"(75, 95)",21.4,0.03636363636363636,680,0.47023211022894273,0.029230769230769234
"(75, 97)",26.999999999999996,0.34615384615384615,306,2.331022588700875,0.1923516660473182
"(75, 98)",21.4,0.03278688524590164,782,0.47023211022894273,0.029230769230769234
"(75, 99)",21.4,0.02666666666666667,1020,0.47023211022894273,0.029230769230769234
"(75, 100)",21.4,0.03125,833,0.47023211022894273,0.029230769230769234
"(75, 101)",21.4,0.03125,833,0.47023211022894273,0.029230769230769234
"(75, 102)",24.599999999999998,0.2,323,1.610100080032935,0.14460237829803047
"(75, 103)",13.199999999999998,0.0,391,0.0,0.0
"(75, 104)",13.199999999999998,0.0,340,0.0,0.0
"(75, 105)",21.4,0.031746031746031744,816,0.47023211022894273,0.029230769230769234
"(75, 106)",13.199999999999998,0.0,663,0.0,0.0
"(75, 107)",13.199999999999998,0.0,646,0.0,0.0
"(75, 108)",21.4,0.02666666666666667,1020,0.47023211022894273,0.029230769230769234
"(75, 109)",13.199999999999998,0.0,561,0.0,0.0
"(75, 110)",21.4,0.034482758620689655,731,0.47023211022894273,0.029230769230769234
"(75, 111)",13.199999999999998,0.0,697,0.0,0.0
"(75, 112)",13.199999999999998,0.0,476,0.0,0.0
"(75, 113)",13.199999999999998,0.0,221,0.0,0.0
"(75, 114)",20.599999999999998,0.016666666666666666,748,0.21714724095162588,0.01
"(75, 115)",21.4,0.09090909090909091,119,0.5337823416956798,0.04722222222222222
"(75, 116)",13.199999999999998,0.0,340,0.0,0.0
"(75, 117)",13.199999999999998,0.0,221,0.0,0.0
"(75, 118)",22.199999999999996,0.05454545454545454,697,0.8040403109242769,0.07923076923076924
"(75, 119)",9.899999999999999,0.0,153,0.0,0.0
"(75, 120)",7.919999999999998,0.0,17,0.0,0.0
"(75, 121)",21.4,0.037037037037037035,663,0.47023211022894273,0.029230769230769234
"(75, 122)",20.599999999999998,0.014084507042253521,935,0.21714724095162588,0.01
"(75, 123)",13.199999999999998,0.0,680,0.0,0.0
"(75, 124)",23.799999999999997,0.17857142857142858,272,1.4353673688951258,0.16239847109412325
"(75, 125)",21.4,0.043478260869565216,527,0.47023211022894273,0.029230769230769234
"(75, 127)",21.4,0.045454545454545456,493,0.47023211022894273,0.029230769230769234
"(75, 129)",20.599999999999998,0.02564102564102564,391,0.21714724095162588,0.01
"(75, 130)",21.4,0.04,595,0.47023211022894273,0.029230769230769234
"(75, 131)",21.4,0.028169014084507043,952,0.47023211022894273,0.029230769230769234
"(75, 132)",21.4,0.022222222222222223,1275,0.47023211022894273,0.029230769230769234
"(75, 133)",20.599999999999998,0.045454545454545456,102,0.26269731101386307,0.022222222222222223
"(75, 134)",13.199999999999998,0.0,221,0.0,0.0
"(75, 135)",13.199999999999998,0.0,867,0.0,0.0
"(75, 137)",20.599999999999998,0.03125,272,0.21714724095162588,0.01
"(75, 138)",26.999999999999996,0.2903225806451613,391,2.331022588700875,0.1923516660473182
"(75, 139)",13.199999999999998,0.0,306,0.0,0.0
"(75, 140)",27.799999999999997,0.2631578947368421,527,2.709945770390826,0.26378023747588963
"(75, 141)",21.4,0.05263157894736842,391,0.47023211022894273,0.029230769230769234
"(75, 142)",23.799999999999997,0.11627906976744186,527,1.3078155786405905,0.11698005698005698
"(75, 143)",22.199999999999996,0.0967741935483871,289,0.8040403109242769,0.07923076923076924
"(75, 145)",20.599999999999998,0.05555555555555555,34,0.26269731101386307,0.022222222222222223
"(75, 146)",20.599999999999998,0.023255813953488372,459,0.21714724095162588,0.01
"(75, 148)",13.199999999999998,0.0,85,0.0,0.0
"(75, 150)",22.199999999999996,0.05660377358490566,663,0.7209225086679396,0.04774928774928775
"(75, 151)",20.599999999999998,0.02564102564102564,391,0.21714724095162588,0.01
"(75, 152)",13.199999999999998,0.0,51,0.0,0.0
"(75, 153)",31.0,0.3181818181818182,697,4.301437413667917,0.5698922085801208
"(75, 154)",13.199999999999998,0.0,731,0.0,0.0
"(75, 155)",23.799999999999997,0.15625,340,1.3167470273807178,0.11247987117552335
"(75, 156)",25.4,0.21875,374,1.8607904784719316,0.16312089681654898
"(75, 157)",13.199999999999998,0.0,68,0.0,0.0
"(75, 158)",22.199999999999996,0.0410958904109589,1003,0.7233169795062596,0.048461538461538466
"(75, 159)",13.199999999999998,0.0,170,0.0,0.0
"(75, 160)",20.599999999999998,0.058823529411764705,17,0.2506903984389969,0.018518518518518517
"(75, 161)",21.4,0.043478260869565216,527,0.47023211022894273,0.029230769230769234
"(75, 162)",20.599999999999998,0.02857142857142857,323,0.21714724095162588,0.01
"(75, 164)",22.199999999999996,0.04477611940298507,901,0.7233169795062596,0.048461538461538466
"(75, 165)",13.199999999999998,0.0,17,0.0,0.0
"(75, 166)",13.199999999999998,0.0,238,0.0,0.0
